Person,Week,y,price
248.0,7.0,0.0,1.854
249.0,7.0,1.0,1.854
250.0,7.0,0.0,1.854
1.0,8.0,1.0,1.026
2.0,8.0,1.0,1.026
3.0,8.0,0.0,1.026
4.0,8.0,0.0,1.026
5.0,8.0,1.0,1.026
6.0,8.0,1.0,1.026
7.0,8.0,1.0,1.026
8.0,8.0,1.0,1.026
9.0,8.0,1.0,1.026
10.0,8.0,0.0,1.026
11.0,8.0,0.0,1.026
12.0,8.0,1.0,1.026
13.0,8.0,0.0,1.026
14.0,8.0,0.0,1.026
15.0,8.0,0.0,1.026
16.0,8.0,0.0,1.026
17.0,8.0,1.0,1.026
18.0,8.0,1.0,1.026
19.0,8.0,0.0,1.026
20.0,8.0,1.0,1.026
21.0,8.0,1.0,1.026
22.0,8.0,0.0,1.026
23.0,8.0,1.0,1.026
24.0,8.0,0.0,1.026
25.0,8.0,0.0,1.026
26.0,8.0,1.0,1.026
27.0,8.0,0.0,1.026
28.0,8.0,1.0,1.026
29.0,8.0,1.0,1.026
30.0,8.0,1.0,1.026
31.0,8.0,1.0,1.026
32.0,8.0,1.0,1.026
33.0,8.0,0.0,1.026
34.0,8.0,1.0,1.026
35.0,8.0,0.0,1.026
36.0,8.0,0.0,1.026
37.0,8.0,1.0,1.026
38.0,8.0,0.0,1.026
39.0,8.0,1.0,1.026
40.0,8.0,0.0,1.026
41.0,8.0,1.0,1.026
42.0,8.0,1.0,1.026
43.0,8.0,1.0,1.026
44.0,8.0,0.0,1.026
45.0,8.0,0.0,1.026
46.0,8.0,0.0,1.026
47.0,8.0,1.0,1.026
48.0,8.0,1.0,1.026
49.0,8.0,1.0,1.026
50.0,8.0,0.0,1.026
51.0,8.0,0.0,1.026
52.0,8.0,1.0,1.026
53.0,8.0,1.0,1.026
54.0,8.0,1.0,1.026
55.0,8.0,0.0,1.026
56.0,8.0,1.0,1.026
57.0,8.0,1.0,1.026
58.0,8.0,1.0,1.026
59.0,8.0,1.0,1.026
60.0,8.0,1.0,1.026
61.0,8.0,1.0,1.026
62.0,8.0,1.0,1.026
63.0,8.0,0.0,1.026
64.0,8.0,0.0,1.026
65.0,8.0,1.0,1.026
66.0,8.0,0.0,1.026
67.0,8.0,1.0,1.026
68.0,8.0,1.0,1.026
69.0,8.0,0.0,1.026
70.0,8.0,0.0,1.026
71.0,8.0,1.0,1.026
72.0,8.0,1.0,1.026
73.0,8.0,0.0,1.026
74.0,8.0,0.0,1.026
75.0,8.0,0.0,1.026
76.0,8.0,1.0,1.026
77.0,8.0,0.0,1.026
78.0,8.0,0.0,1.026
79.0,8.0,1.0,1.026
80.0,8.0,1.0,1.026
81.0,8.0,1.0,1.026
82.0,8.0,1.0,1.026
83.0,8.0,0.0,1.026
84.0,8.0,1.0,1.026
85.0,8.0,0.0,1.026
86.0,8.0,1.0,1.026
87.0,8.0,0.0,1.026
88.0,8.0,1.0,1.026
89.0,8.0,1.0,1.026
90.0,8.0,1.0,1.026
91.0,8.0,0.0,1.026
92.0,8.0,0.0,1.026
93.0,8.0,0.0,1.026
94.0,8.0,0.0,1.026
95.0,8.0,1.0,1.026
96.0,8.0,1.0,1.026
97.0,8.0,1.0,1.026
98.0,8.0,0.0,1.026
99.0,8.0,0.0,1.026
100.0,8.0,0.0,1.026
101.0,8.0,1.0,1.026
102.0,8.0,0.0,1.026
103.0,8.0,1.0,1.026
104.0,8.0,1.0,1.026
105.0,8.0,0.0,1.026
106.0,8.0,0.0,1.026
107.0,8.0,1.0,1.026
108.0,8.0,0.0,1.026
109.0,8.0,0.0,1.026
110.0,8.0,0.0,1.026
111.0,8.0,0.0,1.026
112.0,8.0,0.0,1.026
113.0,8.0,0.0,1.026
114.0,8.0,0.0,1.026
115.0,8.0,0.0,1.026
116.0,8.0,0.0,1.026
117.0,8.0,1.0,1.026
118.0,8.0,0.0,1.026
119.0,8.0,0.0,1.026
120.0,8.0,1.0,1.026
121.0,8.0,0.0,1.026
122.0,8.0,1.0,1.026
123.0,8.0,0.0,1.026
124.0,8.0,0.0,1.026
125.0,8.0,1.0,1.026
126.0,8.0,1.0,1.026
127.0,8.0,0.0,1.026
128.0,8.0,1.0,1.026
129.0,8.0,0.0,1.026
130.0,8.0,1.0,1.026
131.0,8.0,0.0,1.026
132.0,8.0,1.0,1.026
133.0,8.0,0.0,1.026
134.0,8.0,0.0,1.026
135.0,8.0,0.0,1.026
136.0,8.0,1.0,1.026
137.0,8.0,0.0,1.026
138.0,8.0,0.0,1.026
139.0,8.0,1.0,1.026
140.0,8.0,1.0,1.026
141.0,8.0,0.0,1.026
142.0,8.0,1.0,1.026
143.0,8.0,0.0,1.026
144.0,8.0,1.0,1.026
145.0,8.0,1.0,1.026
146.0,8.0,1.0,1.026
147.0,8.0,0.0,1.026
148.0,8.0,0.0,1.026
149.0,8.0,1.0,1.026
150.0,8.0,1.0,1.026
151.0,8.0,0.0,1.026
152.0,8.0,1.0,1.026
153.0,8.0,1.0,1.026
154.0,8.0,1.0,1.026
155.0,8.0,1.0,1.026
156.0,8.0,1.0,1.026
157.0,8.0,0.0,1.026
158.0,8.0,0.0,1.026
159.0,8.0,0.0,1.026
160.0,8.0,1.0,1.026
161.0,8.0,0.0,1.026
162.0,8.0,1.0,1.026
163.0,8.0,0.0,1.026
164.0,8.0,1.0,1.026
165.0,8.0,0.0,1.026
166.0,8.0,1.0,1.026
167.0,8.0,1.0,1.026
168.0,8.0,1.0,1.026
169.0,8.0,1.0,1.026
170.0,8.0,0.0,1.026
171.0,8.0,1.0,1.026
172.0,8.0,0.0,1.026
173.0,8.0,1.0,1.026
174.0,8.0,1.0,1.026
175.0,8.0,0.0,1.026
176.0,8.0,1.0,1.026
177.0,8.0,0.0,1.026
178.0,8.0,1.0,1.026
179.0,8.0,0.0,1.026
180.0,8.0,1.0,1.026
181.0,8.0,1.0,1.026
182.0,8.0,0.0,1.026
183.0,8.0,0.0,1.026
184.0,8.0,0.0,1.026
185.0,8.0,0.0,1.026
186.0,8.0,1.0,1.026
187.0,8.0,1.0,1.026
188.0,8.0,0.0,1.026
189.0,8.0,0.0,1.026
190.0,8.0,0.0,1.026
191.0,8.0,0.0,1.026
192.0,8.0,1.0,1.026
193.0,8.0,0.0,1.026
194.0,8.0,0.0,1.026
195.0,8.0,1.0,1.026
196.0,8.0,0.0,1.026
197.0,8.0,0.0,1.026
198.0,8.0,0.0,1.026
199.0,8.0,1.0,1.026
200.0,8.0,0.0,1.026
201.0,8.0,1.0,1.026
202.0,8.0,0.0,1.026
203.0,8.0,0.0,1.026
204.0,8.0,1.0,1.026
205.0,8.0,1.0,1.026
206.0,8.0,0.0,1.026
207.0,8.0,0.0,1.026
208.0,8.0,1.0,1.026
209.0,8.0,1.0,1.026
210.0,8.0,1.0,1.026
211.0,8.0,0.0,1.026
212.0,8.0,0.0,1.026
213.0,8.0,1.0,1.026
214.0,8.0,0.0,1.026
215.0,8.0,0.0,1.026
216.0,8.0,1.0,1.026
217.0,8.0,0.0,1.026
218.0,8.0,1.0,1.026
219.0,8.0,1.0,1.026
220.0,8.0,0.0,1.026
221.0,8.0,0.0,1.026
222.0,8.0,0.0,1.026
223.0,8.0,0.0,1.026
224.0,8.0,0.0,1.026
225.0,8.0,1.0,1.026
226.0,8.0,0.0,1.026
227.0,8.0,1.0,1.026
228.0,8.0,0.0,1.026
229.0,8.0,0.0,1.026
230.0,8.0,0.0,1.026
231.0,8.0,0.0,1.026
232.0,8.0,0.0,1.026
233.0,8.0,0.0,1.026
234.0,8.0,0.0,1.026
235.0,8.0,0.0,1.026
236.0,8.0,1.0,1.026
237.0,8.0,0.0,1.026
238.0,8.0,1.0,1.026
239.0,8.0,0.0,1.026
240.0,8.0,0.0,1.026
241.0,8.0,0.0,1.026
242.0,8.0,1.0,1.026
243.0,8.0,0.0,1.026
244.0,8.0,1.0,1.026
245.0,8.0,0.0,1.026
246.0,8.0,0.0,1.026
247.0,8.0,0.0,1.026
248.0,8.0,0.0,1.026
249.0,8.0,0.0,1.026
250.0,8.0,0.0,1.026
1.0,9.0,1.0,1.889
2.0,9.0,0.0,1.889
3.0,9.0,0.0,1.889
4.0,9.0,1.0,1.889
5.0,9.0,1.0,1.889
6.0,9.0,0.0,1.889
7.0,9.0,0.0,1.889
8.0,9.0,1.0,1.889
9.0,9.0,0.0,1.889
10.0,9.0,0.0,1.889
11.0,9.0,1.0,1.889
12.0,9.0,0.0,1.889
13.0,9.0,1.0,1.889
14.0,9.0,1.0,1.889
15.0,9.0,0.0,1.889
16.0,9.0,0.0,1.889
17.0,9.0,1.0,1.889
18.0,9.0,1.0,1.889
19.0,9.0,1.0,1.889
20.0,9.0,0.0,1.889
21.0,9.0,1.0,1.889
22.0,9.0,1.0,1.889
23.0,9.0,0.0,1.889
24.0,9.0,1.0,1.889
25.0,9.0,0.0,1.889
26.0,9.0,0.0,1.889
27.0,9.0,0.0,1.889
28.0,9.0,1.0,1.889
29.0,9.0,0.0,1.889
30.0,9.0,0.0,1.889
31.0,9.0,0.0,1.889
32.0,9.0,1.0,1.889
33.0,9.0,0.0,1.889
34.0,9.0,0.0,1.889
35.0,9.0,1.0,1.889
36.0,9.0,1.0,1.889
37.0,9.0,1.0,1.889
38.0,9.0,1.0,1.889
39.0,9.0,0.0,1.889
40.0,9.0,0.0,1.889
41.0,9.0,0.0,1.889
42.0,9.0,1.0,1.889
43.0,9.0,0.0,1.889
44.0,9.0,0.0,1.889
45.0,9.0,1.0,1.889
46.0,9.0,1.0,1.889
47.0,9.0,0.0,1.889
48.0,9.0,1.0,1.889
49.0,9.0,1.0,1.889
50.0,9.0,0.0,1.889
51.0,9.0,1.0,1.889
52.0,9.0,0.0,1.889
53.0,9.0,1.0,1.889
54.0,9.0,0.0,1.889
55.0,9.0,0.0,1.889
56.0,9.0,0.0,1.889
57.0,9.0,1.0,1.889
58.0,9.0,0.0,1.889
59.0,9.0,1.0,1.889
60.0,9.0,0.0,1.889
61.0,9.0,1.0,1.889
62.0,9.0,0.0,1.889
63.0,9.0,0.0,1.889
64.0,9.0,1.0,1.889
65.0,9.0,0.0,1.889
66.0,9.0,1.0,1.889
67.0,9.0,0.0,1.889
68.0,9.0,0.0,1.889
69.0,9.0,0.0,1.889
70.0,9.0,0.0,1.889
71.0,9.0,0.0,1.889
72.0,9.0,0.0,1.889
73.0,9.0,0.0,1.889
74.0,9.0,1.0,1.889
75.0,9.0,1.0,1.889
76.0,9.0,0.0,1.889
77.0,9.0,0.0,1.889
78.0,9.0,0.0,1.889
79.0,9.0,1.0,1.889
80.0,9.0,1.0,1.889
81.0,9.0,0.0,1.889
82.0,9.0,0.0,1.889
83.0,9.0,1.0,1.889
84.0,9.0,1.0,1.889
85.0,9.0,0.0,1.889
86.0,9.0,0.0,1.889
87.0,9.0,1.0,1.889
88.0,9.0,0.0,1.889
89.0,9.0,0.0,1.889
90.0,9.0,0.0,1.889
91.0,9.0,0.0,1.889
92.0,9.0,0.0,1.889
93.0,9.0,0.0,1.889
94.0,9.0,0.0,1.889
95.0,9.0,1.0,1.889
96.0,9.0,0.0,1.889
97.0,9.0,1.0,1.889
98.0,9.0,0.0,1.889
99.0,9.0,1.0,1.889
100.0,9.0,0.0,1.889
101.0,9.0,1.0,1.889
102.0,9.0,0.0,1.889
103.0,9.0,0.0,1.889
104.0,9.0,0.0,1.889
105.0,9.0,1.0,1.889
106.0,9.0,1.0,1.889
107.0,9.0,0.0,1.889
108.0,9.0,0.0,1.889
109.0,9.0,0.0,1.889
110.0,9.0,0.0,1.889
111.0,9.0,1.0,1.889
112.0,9.0,0.0,1.889
113.0,9.0,0.0,1.889
114.0,9.0,1.0,1.889
115.0,9.0,0.0,1.889
116.0,9.0,0.0,1.889
117.0,9.0,1.0,1.889
118.0,9.0,1.0,1.889
119.0,9.0,1.0,1.889
120.0,9.0,0.0,1.889
121.0,9.0,1.0,1.889
122.0,9.0,1.0,1.889
123.0,9.0,0.0,1.889
124.0,9.0,0.0,1.889
125.0,9.0,1.0,1.889
126.0,9.0,0.0,1.889
127.0,9.0,0.0,1.889
128.0,9.0,0.0,1.889
129.0,9.0,1.0,1.889
130.0,9.0,1.0,1.889
131.0,9.0,0.0,1.889
132.0,9.0,0.0,1.889
133.0,9.0,0.0,1.889
134.0,9.0,1.0,1.889
135.0,9.0,1.0,1.889
136.0,9.0,0.0,1.889
137.0,9.0,1.0,1.889
138.0,9.0,1.0,1.889
139.0,9.0,0.0,1.889
140.0,9.0,1.0,1.889
141.0,9.0,0.0,1.889
142.0,9.0,0.0,1.889
143.0,9.0,1.0,1.889
144.0,9.0,1.0,1.889
145.0,9.0,0.0,1.889
146.0,9.0,0.0,1.889
147.0,9.0,1.0,1.889
148.0,9.0,0.0,1.889
149.0,9.0,0.0,1.889
150.0,9.0,0.0,1.889
151.0,9.0,0.0,1.889
152.0,9.0,0.0,1.889
153.0,9.0,0.0,1.889
154.0,9.0,0.0,1.889
155.0,9.0,0.0,1.889
156.0,9.0,0.0,1.889
157.0,9.0,0.0,1.889
158.0,9.0,0.0,1.889
159.0,9.0,0.0,1.889
160.0,9.0,1.0,1.889
161.0,9.0,1.0,1.889
162.0,9.0,0.0,1.889
163.0,9.0,1.0,1.889
164.0,9.0,0.0,1.889
165.0,9.0,1.0,1.889
166.0,9.0,1.0,1.889
167.0,9.0,0.0,1.889
168.0,9.0,0.0,1.889
169.0,9.0,0.0,1.889
170.0,9.0,0.0,1.889
171.0,9.0,0.0,1.889
172.0,9.0,1.0,1.889
173.0,9.0,0.0,1.889
174.0,9.0,0.0,1.889
175.0,9.0,0.0,1.889
176.0,9.0,1.0,1.889
177.0,9.0,0.0,1.889
178.0,9.0,0.0,1.889
179.0,9.0,1.0,1.889
180.0,9.0,1.0,1.889
181.0,9.0,0.0,1.889
182.0,9.0,1.0,1.889
183.0,9.0,0.0,1.889
184.0,9.0,0.0,1.889
185.0,9.0,1.0,1.889
186.0,9.0,0.0,1.889
187.0,9.0,1.0,1.889
188.0,9.0,0.0,1.889
189.0,9.0,1.0,1.889
190.0,9.0,0.0,1.889
191.0,9.0,0.0,1.889
192.0,9.0,1.0,1.889
193.0,9.0,0.0,1.889
194.0,9.0,1.0,1.889
195.0,9.0,1.0,1.889
196.0,9.0,1.0,1.889
197.0,9.0,0.0,1.889
198.0,9.0,1.0,1.889
199.0,9.0,1.0,1.889
200.0,9.0,0.0,1.889
201.0,9.0,1.0,1.889
202.0,9.0,0.0,1.889
203.0,9.0,0.0,1.889
204.0,9.0,0.0,1.889
205.0,9.0,0.0,1.889
206.0,9.0,0.0,1.889
207.0,9.0,0.0,1.889
208.0,9.0,0.0,1.889
209.0,9.0,0.0,1.889
210.0,9.0,1.0,1.889
211.0,9.0,1.0,1.889
212.0,9.0,0.0,1.889
213.0,9.0,0.0,1.889
214.0,9.0,1.0,1.889
215.0,9.0,0.0,1.889
216.0,9.0,0.0,1.889
217.0,9.0,0.0,1.889
218.0,9.0,0.0,1.889
219.0,9.0,1.0,1.889
220.0,9.0,1.0,1.889
221.0,9.0,0.0,1.889
222.0,9.0,1.0,1.889
223.0,9.0,0.0,1.889
224.0,9.0,0.0,1.889
225.0,9.0,0.0,1.889
226.0,9.0,0.0,1.889
227.0,9.0,1.0,1.889
228.0,9.0,0.0,1.889
229.0,9.0,1.0,1.889
230.0,9.0,0.0,1.889
231.0,9.0,0.0,1.889
232.0,9.0,0.0,1.889
233.0,9.0,0.0,1.889
234.0,9.0,1.0,1.889
235.0,9.0,0.0,1.889
236.0,9.0,0.0,1.889
237.0,9.0,0.0,1.889
238.0,9.0,0.0,1.889
239.0,9.0,0.0,1.889
240.0,9.0,1.0,1.889
241.0,9.0,0.0,1.889
242.0,9.0,1.0,1.889
243.0,9.0,1.0,1.889
244.0,9.0,1.0,1.889
245.0,9.0,0.0,1.889
246.0,9.0,0.0,1.889
247.0,9.0,0.0,1.889
248.0,9.0,1.0,1.889
249.0,9.0,1.0,1.889
250.0,9.0,0.0,1.889
1.0,10.0,1.0,0.967
2.0,10.0,1.0,0.967
3.0,10.0,1.0,0.967
4.0,10.0,1.0,0.967
5.0,10.0,1.0,0.967
6.0,10.0,0.0,0.967
7.0,10.0,1.0,0.967
8.0,10.0,1.0,0.967
9.0,10.0,0.0,0.967
10.0,10.0,1.0,0.967
11.0,10.0,0.0,0.967
12.0,10.0,1.0,0.967
13.0,10.0,0.0,0.967
14.0,10.0,0.0,0.967
15.0,10.0,0.0,0.967
16.0,10.0,0.0,0.967
17.0,10.0,1.0,0.967
18.0,10.0,1.0,0.967
19.0,10.0,0.0,0.967
20.0,10.0,0.0,0.967
21.0,10.0,0.0,0.967
22.0,10.0,1.0,0.967
23.0,10.0,0.0,0.967
24.0,10.0,1.0,0.967
25.0,10.0,0.0,0.967
26.0,10.0,0.0,0.967
27.0,10.0,0.0,0.967
28.0,10.0,1.0,0.967
29.0,10.0,0.0,0.967
30.0,10.0,1.0,0.967
31.0,10.0,1.0,0.967
32.0,10.0,1.0,0.967
33.0,10.0,1.0,0.967
34.0,10.0,1.0,0.967
35.0,10.0,0.0,0.967
36.0,10.0,1.0,0.967
37.0,10.0,0.0,0.967
38.0,10.0,0.0,0.967
39.0,10.0,0.0,0.967
40.0,10.0,1.0,0.967
41.0,10.0,1.0,0.967
42.0,10.0,1.0,0.967
43.0,10.0,1.0,0.967
44.0,10.0,0.0,0.967
45.0,10.0,0.0,0.967
46.0,10.0,0.0,0.967
47.0,10.0,0.0,0.967
48.0,10.0,1.0,0.967
49.0,10.0,0.0,0.967
50.0,10.0,0.0,0.967
51.0,10.0,1.0,0.967
52.0,10.0,1.0,0.967
53.0,10.0,1.0,0.967
54.0,10.0,0.0,0.967
55.0,10.0,1.0,0.967
56.0,10.0,0.0,0.967
57.0,10.0,1.0,0.967
58.0,10.0,1.0,0.967
59.0,10.0,0.0,0.967
60.0,10.0,1.0,0.967
61.0,10.0,1.0,0.967
62.0,10.0,1.0,0.967
63.0,10.0,0.0,0.967
64.0,10.0,0.0,0.967
65.0,10.0,0.0,0.967
66.0,10.0,1.0,0.967
67.0,10.0,1.0,0.967
68.0,10.0,1.0,0.967
69.0,10.0,1.0,0.967
70.0,10.0,1.0,0.967
71.0,10.0,0.0,0.967
72.0,10.0,0.0,0.967
73.0,10.0,1.0,0.967
74.0,10.0,1.0,0.967
75.0,10.0,0.0,0.967
76.0,10.0,1.0,0.967
77.0,10.0,0.0,0.967
78.0,10.0,0.0,0.967
79.0,10.0,1.0,0.967
80.0,10.0,1.0,0.967
81.0,10.0,0.0,0.967
82.0,10.0,1.0,0.967
83.0,10.0,0.0,0.967
84.0,10.0,0.0,0.967
85.0,10.0,1.0,0.967
86.0,10.0,1.0,0.967
87.0,10.0,0.0,0.967
88.0,10.0,0.0,0.967
89.0,10.0,1.0,0.967
90.0,10.0,0.0,0.967
91.0,10.0,0.0,0.967
92.0,10.0,0.0,0.967
93.0,10.0,0.0,0.967
94.0,10.0,0.0,0.967
95.0,10.0,1.0,0.967
96.0,10.0,0.0,0.967
97.0,10.0,0.0,0.967
98.0,10.0,0.0,0.967
99.0,10.0,1.0,0.967
100.0,10.0,1.0,0.967
101.0,10.0,1.0,0.967
102.0,10.0,1.0,0.967
103.0,10.0,1.0,0.967
104.0,10.0,1.0,0.967
105.0,10.0,1.0,0.967
106.0,10.0,0.0,0.967
107.0,10.0,1.0,0.967
108.0,10.0,1.0,0.967
109.0,10.0,0.0,0.967
110.0,10.0,0.0,0.967
111.0,10.0,0.0,0.967
112.0,10.0,0.0,0.967
113.0,10.0,1.0,0.967
114.0,10.0,0.0,0.967
115.0,10.0,0.0,0.967
116.0,10.0,0.0,0.967
117.0,10.0,1.0,0.967
118.0,10.0,0.0,0.967
119.0,10.0,1.0,0.967
120.0,10.0,1.0,0.967
121.0,10.0,1.0,0.967
122.0,10.0,0.0,0.967
123.0,10.0,1.0,0.967
124.0,10.0,1.0,0.967
125.0,10.0,1.0,0.967
126.0,10.0,1.0,0.967
127.0,10.0,1.0,0.967
128.0,10.0,1.0,0.967
129.0,10.0,1.0,0.967
130.0,10.0,0.0,0.967
131.0,10.0,0.0,0.967
132.0,10.0,0.0,0.967
133.0,10.0,1.0,0.967
134.0,10.0,1.0,0.967
135.0,10.0,1.0,0.967
136.0,10.0,1.0,0.967
137.0,10.0,0.0,0.967
138.0,10.0,0.0,0.967
139.0,10.0,1.0,0.967
140.0,10.0,0.0,0.967
141.0,10.0,0.0,0.967
142.0,10.0,0.0,0.967
143.0,10.0,0.0,0.967
144.0,10.0,1.0,0.967
145.0,10.0,1.0,0.967
146.0,10.0,1.0,0.967
147.0,10.0,0.0,0.967
148.0,10.0,1.0,0.967
149.0,10.0,1.0,0.967
150.0,10.0,0.0,0.967
151.0,10.0,1.0,0.967
152.0,10.0,1.0,0.967
153.0,10.0,1.0,0.967
154.0,10.0,1.0,0.967
155.0,10.0,1.0,0.967
156.0,10.0,1.0,0.967
157.0,10.0,1.0,0.967
158.0,10.0,1.0,0.967
159.0,10.0,0.0,0.967
160.0,10.0,1.0,0.967
161.0,10.0,1.0,0.967
162.0,10.0,1.0,0.967
163.0,10.0,0.0,0.967
164.0,10.0,0.0,0.967
165.0,10.0,0.0,0.967
166.0,10.0,1.0,0.967
167.0,10.0,0.0,0.967
168.0,10.0,0.0,0.967
169.0,10.0,1.0,0.967
170.0,10.0,0.0,0.967
171.0,10.0,1.0,0.967
172.0,10.0,1.0,0.967
173.0,10.0,1.0,0.967
174.0,10.0,0.0,0.967
175.0,10.0,0.0,0.967
176.0,10.0,1.0,0.967
177.0,10.0,0.0,0.967
178.0,10.0,1.0,0.967
179.0,10.0,0.0,0.967
180.0,10.0,0.0,0.967
181.0,10.0,1.0,0.967
182.0,10.0,0.0,0.967
183.0,10.0,0.0,0.967
184.0,10.0,0.0,0.967
185.0,10.0,1.0,0.967
186.0,10.0,0.0,0.967
187.0,10.0,1.0,0.967
188.0,10.0,0.0,0.967
189.0,10.0,1.0,0.967
190.0,10.0,0.0,0.967
191.0,10.0,1.0,0.967
192.0,10.0,1.0,0.967
193.0,10.0,0.0,0.967
194.0,10.0,0.0,0.967
195.0,10.0,0.0,0.967
196.0,10.0,0.0,0.967
197.0,10.0,0.0,0.967
198.0,10.0,1.0,0.967
199.0,10.0,0.0,0.967
200.0,10.0,0.0,0.967
201.0,10.0,0.0,0.967
202.0,10.0,1.0,0.967
203.0,10.0,1.0,0.967
204.0,10.0,0.0,0.967
205.0,10.0,0.0,0.967
206.0,10.0,0.0,0.967
207.0,10.0,0.0,0.967
208.0,10.0,1.0,0.967
209.0,10.0,1.0,0.967
210.0,10.0,0.0,0.967
211.0,10.0,1.0,0.967
212.0,10.0,0.0,0.967
213.0,10.0,0.0,0.967
214.0,10.0,0.0,0.967
215.0,10.0,0.0,0.967
216.0,10.0,1.0,0.967
217.0,10.0,0.0,0.967
218.0,10.0,0.0,0.967
219.0,10.0,0.0,0.967
220.0,10.0,0.0,0.967
221.0,10.0,1.0,0.967
222.0,10.0,0.0,0.967
223.0,10.0,0.0,0.967
224.0,10.0,0.0,0.967
225.0,10.0,1.0,0.967
226.0,10.0,1.0,0.967
227.0,10.0,1.0,0.967
228.0,10.0,1.0,0.967
229.0,10.0,0.0,0.967
230.0,10.0,1.0,0.967
231.0,10.0,1.0,0.967
232.0,10.0,0.0,0.967
233.0,10.0,1.0,0.967
234.0,10.0,1.0,0.967
235.0,10.0,0.0,0.967
236.0,10.0,0.0,0.967
237.0,10.0,1.0,0.967
238.0,10.0,1.0,0.967
239.0,10.0,1.0,0.967
240.0,10.0,1.0,0.967
241.0,10.0,1.0,0.967
242.0,10.0,1.0,0.967
243.0,10.0,0.0,0.967
244.0,10.0,0.0,0.967
245.0,10.0,0.0,0.967
246.0,10.0,1.0,0.967
247.0,10.0,1.0,0.967
248.0,10.0,0.0,0.967
249.0,10.0,1.0,0.967
250.0,10.0,0.0,0.967
1.0,11.0,1.0,0.612
2.0,11.0,1.0,0.612
3.0,11.0,0.0,0.612
4.0,11.0,1.0,0.612
5.0,11.0,1.0,0.612
6.0,11.0,1.0,0.612
7.0,11.0,1.0,0.612
8.0,11.0,0.0,0.612
9.0,11.0,1.0,0.612
10.0,11.0,0.0,0.612
11.0,11.0,1.0,0.612
12.0,11.0,1.0,0.612
13.0,11.0,0.0,0.612
14.0,11.0,1.0,0.612
15.0,11.0,0.0,0.612
16.0,11.0,1.0,0.612
17.0,11.0,0.0,0.612
18.0,11.0,1.0,0.612
19.0,11.0,1.0,0.612
20.0,11.0,1.0,0.612
21.0,11.0,1.0,0.612
22.0,11.0,0.0,0.612
23.0,11.0,1.0,0.612
24.0,11.0,1.0,0.612
25.0,11.0,0.0,0.612
26.0,11.0,1.0,0.612
27.0,11.0,1.0,0.612
28.0,11.0,0.0,0.612
29.0,11.0,1.0,0.612
30.0,11.0,1.0,0.612
31.0,11.0,1.0,0.612
32.0,11.0,1.0,0.612
33.0,11.0,1.0,0.612
34.0,11.0,1.0,0.612
35.0,11.0,0.0,0.612
36.0,11.0,1.0,0.612
37.0,11.0,0.0,0.612
38.0,11.0,0.0,0.612
39.0,11.0,1.0,0.612
40.0,11.0,1.0,0.612
41.0,11.0,1.0,0.612
42.0,11.0,1.0,0.612
43.0,11.0,0.0,0.612
44.0,11.0,0.0,0.612
45.0,11.0,1.0,0.612
46.0,11.0,1.0,0.612
47.0,11.0,0.0,0.612
48.0,11.0,0.0,0.612
49.0,11.0,1.0,0.612
50.0,11.0,0.0,0.612
51.0,11.0,0.0,0.612
52.0,11.0,0.0,0.612
53.0,11.0,0.0,0.612
54.0,11.0,0.0,0.612
55.0,11.0,0.0,0.612
56.0,11.0,1.0,0.612
57.0,11.0,1.0,0.612
58.0,11.0,1.0,0.612
59.0,11.0,0.0,0.612
60.0,11.0,1.0,0.612
61.0,11.0,1.0,0.612
62.0,11.0,1.0,0.612
63.0,11.0,1.0,0.612
64.0,11.0,1.0,0.612
65.0,11.0,0.0,0.612
66.0,11.0,1.0,0.612
67.0,11.0,1.0,0.612
68.0,11.0,0.0,0.612
69.0,11.0,1.0,0.612
70.0,11.0,0.0,0.612
71.0,11.0,0.0,0.612
72.0,11.0,0.0,0.612
73.0,11.0,1.0,0.612
74.0,11.0,1.0,0.612
75.0,11.0,1.0,0.612
76.0,11.0,1.0,0.612
77.0,11.0,0.0,0.612
78.0,11.0,1.0,0.612
79.0,11.0,0.0,0.612
80.0,11.0,0.0,0.612
81.0,11.0,0.0,0.612
82.0,11.0,0.0,0.612
83.0,11.0,1.0,0.612
84.0,11.0,1.0,0.612
85.0,11.0,1.0,0.612
86.0,11.0,0.0,0.612
87.0,11.0,1.0,0.612
88.0,11.0,1.0,0.612
89.0,11.0,1.0,0.612
90.0,11.0,1.0,0.612
91.0,11.0,0.0,0.612
92.0,11.0,1.0,0.612
93.0,11.0,1.0,0.612
94.0,11.0,1.0,0.612
95.0,11.0,1.0,0.612
96.0,11.0,1.0,0.612
97.0,11.0,0.0,0.612
98.0,11.0,1.0,0.612
99.0,11.0,0.0,0.612
100.0,11.0,0.0,0.612
101.0,11.0,0.0,0.612
102.0,11.0,1.0,0.612
103.0,11.0,0.0,0.612
104.0,11.0,0.0,0.612
105.0,11.0,0.0,0.612
106.0,11.0,0.0,0.612
107.0,11.0,1.0,0.612
108.0,11.0,0.0,0.612
109.0,11.0,0.0,0.612
110.0,11.0,1.0,0.612
111.0,11.0,0.0,0.612
112.0,11.0,0.0,0.612
113.0,11.0,1.0,0.612
114.0,11.0,1.0,0.612
115.0,11.0,1.0,0.612
116.0,11.0,1.0,0.612
117.0,11.0,1.0,0.612
118.0,11.0,1.0,0.612
119.0,11.0,0.0,0.612
120.0,11.0,1.0,0.612
121.0,11.0,1.0,0.612
